city_code,date_created,type_of,forecast,temperature,realfeel,wind,gusts
204844,2018-12-11,Day,"Some clouds, then sunny; less humid",27,29,NNE 6 km/h, 20 km/h
204844,2018-12-11,Night,Hazy,14,16,NNE 4 km/h, 11 km/h
2770311,2018-12-11,Day,Hazy sun,30,31,N 11 km/h, 22 km/h
2770311,2018-12-11,Night,Hazy,20,19,N 7 km/h, 17 km/h
3352464,2018-12-11,Day,Hazy sunshine,30,31,N 9 km/h, 20 km/h
3352464,2018-12-11,Night,Hazy,20,19,N 7 km/h, 15 km/h
3352465,2018-12-11,Day,Hazy sunshine,30,31,N 9 km/h, 20 km/h
3352465,2018-12-11,Night,Hazy,20,19,N 7 km/h, 15 km/h
204842,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
204842,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
199717,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
199717,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
2771398,2018-12-11,Day,Hazy sunshine,30,31,N 9 km/h, 20 km/h
2771398,2018-12-11,Night,Hazy,20,19,N 7 km/h, 15 km/h
3340024,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 22 km/h
3340024,2018-12-11,Night,Rather cloudy,6,6,ESE 6 km/h, 7 km/h
3352461,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352461,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189273,2018-12-11,Day,Hazy sunshine,30,30,NNE 7 km/h, 13 km/h
189273,2018-12-11,Night,Hazy,10,12,NE 7 km/h, 11 km/h
3352457,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352457,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3342210,2018-12-11,Day,Hazy sunshine,22,24,ESE 7 km/h, 22 km/h
3342210,2018-12-11,Night,Partly cloudy; chilly,6,6,S 6 km/h, 7 km/h
3352462,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352462,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189303,2018-12-11,Day,Hazy sunshine,30,30,NNE 7 km/h, 13 km/h
189303,2018-12-11,Night,Hazy,10,12,NE 7 km/h, 11 km/h
189325,2018-12-11,Day,Plenty of sunshine; pleasant,29,31,NNE 9 km/h, 24 km/h
189325,2018-12-11,Night,Clear,13,13,NNE 7 km/h, 11 km/h
3352451,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352451,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189317,2018-12-11,Day,Plenty of sun,32,34,NNE 6 km/h, 13 km/h
189317,2018-12-11,Night,Clear,13,14,WNW 6 km/h, 11 km/h
2773473,2018-12-11,Day,Hazy sun,30,32,N 7 km/h, 13 km/h
2773473,2018-12-11,Night,Hazy,18,18,NNE 6 km/h, 13 km/h
3352456,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352456,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189297,2018-12-11,Day,Sunshine; pleasant,31,32,ENE 6 km/h, 13 km/h
189297,2018-12-11,Night,Clear to partly cloudy,12,13,N 6 km/h, 9 km/h
3352502,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352502,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352449,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352449,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352448,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352448,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
2771484,2018-12-11,Day,Hazy sun,30,32,N 7 km/h, 13 km/h
2771484,2018-12-11,Night,Hazy,18,18,NNE 6 km/h, 13 km/h
189274,2018-12-11,Day,"Some clouds, then sunny; less humid",27,29,NNE 6 km/h, 20 km/h
189274,2018-12-11,Night,Hazy,14,16,NNE 4 km/h, 11 km/h
189280,2018-12-11,Day,Hazy sun,31,32,NNW 9 km/h, 15 km/h
189280,2018-12-11,Night,Hazy,12,13,NE 6 km/h, 11 km/h
189291,2018-12-11,Day,Plenty of sunshine; pleasant,32,33,NNW 6 km/h, 11 km/h
189291,2018-12-11,Night,Clear,14,15,WNW 6 km/h, 11 km/h
3352442,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352442,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189321,2018-12-11,Day,Hazy sunshine,29,30,N 9 km/h, 22 km/h
189321,2018-12-11,Night,Hazy,11,13,NNE 7 km/h, 13 km/h
2767292,2018-12-11,Day,Hazy sunshine,30,32,N 9 km/h, 22 km/h
2767292,2018-12-11,Night,Hazy,14,14,NNE 9 km/h, 13 km/h
189308,2018-12-11,Day,Hazy sun,32,33,E 7 km/h, 13 km/h
189308,2018-12-11,Night,Hazy,13,14,ENE 7 km/h, 11 km/h
3352440,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352440,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352441,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352441,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352437,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352437,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189276,2018-12-11,Day,Hazy sunshine,29,31,N 7 km/h, 22 km/h
189276,2018-12-11,Night,Hazy,13,14,NNE 6 km/h, 9 km/h
189301,2018-12-11,Day,Clouds giving way to a brightening sky,29,30,NNW 7 km/h, 11 km/h
189301,2018-12-11,Night,Hazy,12,13,N 7 km/h, 9 km/h
3352434,2018-12-11,Day,Hazy sunshine,30,31,N 9 km/h, 20 km/h
3352434,2018-12-11,Night,Hazy,20,19,N 7 km/h, 15 km/h
3352433,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352433,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352500,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352500,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352438,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352438,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189302,2018-12-11,Day,Hazy sunshine,30,31,N 7 km/h, 13 km/h
189302,2018-12-11,Night,Hazy,12,13,E 6 km/h, 9 km/h
189318,2018-12-11,Day,Partly sunny,29,32,NNW 7 km/h, 18 km/h
189318,2018-12-11,Night,Hazy,14,15,N 6 km/h, 9 km/h
3352428,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352428,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
194467,2018-12-11,Day,Partly sunny,29,32,NNW 7 km/h, 18 km/h
194467,2018-12-11,Night,Hazy,14,15,N 6 km/h, 9 km/h
3352435,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352435,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189281,2018-12-11,Day,Hazy sunshine,28,29,NNE 9 km/h, 15 km/h
189281,2018-12-11,Night,Hazy,11,12,ENE 7 km/h, 11 km/h
3352422,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352422,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352421,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352421,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352499,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352499,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352420,2018-12-11,Day,Hazy sunshine,30,31,N 9 km/h, 20 km/h
3352420,2018-12-11,Night,Hazy,20,19,N 7 km/h, 15 km/h
194444,2018-12-11,Day,Hazy sunshine,32,32,N 11 km/h, 22 km/h
194444,2018-12-11,Night,Hazy,21,20,N 9 km/h, 18 km/h
2773764,2018-12-11,Day,Hazy sun,29,31,N 7 km/h, 13 km/h
2773764,2018-12-11,Night,Hazy,11,12,NE 6 km/h, 9 km/h
204732,2018-12-11,Day,Hazy sun,30,32,N 7 km/h, 18 km/h
204732,2018-12-11,Night,Hazy,14,15,NNE 7 km/h, 11 km/h
189311,2018-12-11,Day,Hazy sunshine,30,31,N 9 km/h, 20 km/h
3352418,2018-12-11,Day,Hazy sunshine,30,31,N 9 km/h, 20 km/h
3352418,2018-12-11,Night,Hazy,20,19,N 7 km/h, 15 km/h
189311,2018-12-11,Night,Hazy,20,19,N 7 km/h, 15 km/h
189324,2018-12-11,Day,Hazy sun,29,31,N 7 km/h, 13 km/h
189324,2018-12-11,Night,Hazy,11,12,NE 6 km/h, 9 km/h
189275,2018-12-11,Day,Hazy sun,29,30,N 7 km/h, 18 km/h
189275,2018-12-11,Night,Hazy,13,14,NNE 7 km/h, 11 km/h
189307,2018-12-11,Day,Hazy sun,32,33,E 7 km/h, 13 km/h
189307,2018-12-11,Night,Hazy,13,14,ENE 7 km/h, 11 km/h
3352417,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352417,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189296,2018-12-11,Day,Plenty of sun,30,33,NNE 7 km/h, 20 km/h
189296,2018-12-11,Night,Clear,14,15,NE 7 km/h, 11 km/h
3352416,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352416,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3352498,2018-12-11,Day,Hazy sunshine,30,31,N 9 km/h, 20 km/h
3352498,2018-12-11,Night,Hazy,20,19,N 7 km/h, 15 km/h
3340949,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340949,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
189270,2018-12-11,Day,Partly sunny,29,32,NNW 7 km/h, 18 km/h
189270,2018-12-11,Night,Hazy,14,15,N 6 km/h, 9 km/h
189557,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 13 km/h
189557,2018-12-11,Night,Hazy,10,10,ENE 6 km/h, 9 km/h
3340914,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340914,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
199675,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
199675,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
189555,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
189555,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3340062,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340062,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3343491,2018-12-11,Day,Hazy sunshine,27,29,ENE 7 km/h, 15 km/h
3343491,2018-12-11,Night,Hazy,9,10,E 6 km/h, 7 km/h
3340931,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340931,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3340930,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340930,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3333599,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3333599,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3340932,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340932,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3340955,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340955,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3340146,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340146,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
199704,2018-12-11,Day,Hazy sunshine,21,25,S 6 km/h, 24 km/h
199704,2018-12-11,Night,Hazy; chilly,5,5,E 6 km/h, 9 km/h
199665,2018-12-11,Day,Hazy sunshine,25,27,ENE 9 km/h, 26 km/h
199665,2018-12-11,Night,Hazy,9,9,SSE 6 km/h, 7 km/h
3342042,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3342042,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3340218,2018-12-11,Day,Hazy sunshine,18,21,SSW 7 km/h, 30 km/h
3340218,2018-12-11,Night,Partly cloudy; chilly,3,3,SSE 6 km/h, 9 km/h
3342153,2018-12-11,Day,Partly sunny,27,28,ENE 6 km/h, 13 km/h
3342153,2018-12-11,Night,Hazy,10,11,SE 6 km/h, 7 km/h
889748,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 22 km/h
889748,2018-12-11,Night,Rather cloudy,6,6,ESE 6 km/h, 7 km/h
3337538,2018-12-11,Day,Partly sunny; pleasant,26,29,NE 7 km/h, 11 km/h
3337538,2018-12-11,Night,Mostly cloudy,13,13,NNE 7 km/h, 11 km/h
3337534,2018-12-11,Day,Partly sunny; pleasant,26,29,NE 7 km/h, 11 km/h
3337534,2018-12-11,Night,Mostly cloudy,13,13,NNE 7 km/h, 11 km/h
3337532,2018-12-11,Day,Partly sunny; pleasant,26,29,NE 7 km/h, 11 km/h
3337532,2018-12-11,Night,Mostly cloudy,13,13,NNE 7 km/h, 11 km/h
3344876,2018-12-11,Day,Partly sunny,27,28,ENE 13 km/h, 26 km/h
3344876,2018-12-11,Night,Hazy,11,11,E 6 km/h, 13 km/h
3337537,2018-12-11,Day,Partly sunny; pleasant,26,29,NE 7 km/h, 11 km/h
3337537,2018-12-11,Night,Mostly cloudy,13,13,NNE 7 km/h, 11 km/h
3338156,2018-12-11,Day,Hazy sun,27,29,ESE 6 km/h, 11 km/h
3338156,2018-12-11,Night,Mostly cloudy,13,13,NNE 6 km/h, 9 km/h
3342209,2018-12-11,Day,Hazy sunshine,22,24,ESE 7 km/h, 22 km/h
3342209,2018-12-11,Night,Partly cloudy; chilly,6,6,S 6 km/h, 7 km/h
3339691,2018-12-11,Day,Hazy sunshine,22,24,ESE 7 km/h, 22 km/h
3339691,2018-12-11,Night,Partly cloudy; chilly,6,6,S 6 km/h, 7 km/h
3340995,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 22 km/h
3340995,2018-12-11,Night,Rather cloudy,6,6,ESE 6 km/h, 7 km/h
3340858,2018-12-11,Day,Hazy sunshine,20,23,ENE 7 km/h, 20 km/h
3340858,2018-12-11,Night,Hazy,6,5,ESE 6 km/h, 9 km/h
3340280,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3340280,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3338155,2018-12-11,Day,Hazy sun,27,29,ESE 6 km/h, 11 km/h
3338155,2018-12-11,Night,Mostly cloudy,13,13,NNE 6 km/h, 9 km/h
3338687,2018-12-11,Day,Mostly sunny; pleasant,25,28,E 7 km/h, 20 km/h
3338687,2018-12-11,Night,Rather cloudy,12,12,NNE 6 km/h, 9 km/h
3342073,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3342073,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3340981,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 22 km/h
3340981,2018-12-11,Night,Rather cloudy,6,6,ESE 6 km/h, 7 km/h
3343035,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3343035,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3333603,2018-12-11,Day,Hazy sunshine,21,25,S 6 km/h, 24 km/h
3333603,2018-12-11,Night,Hazy; chilly,5,5,E 6 km/h, 9 km/h
3343032,2018-12-11,Day,Hazy sun,28,29,ENE 7 km/h, 13 km/h
3343032,2018-12-11,Night,Hazy,10,10,SE 6 km/h, 9 km/h
3338841,2018-12-11,Day,Hazy sunshine,18,21,SSW 7 km/h, 30 km/h
3338841,2018-12-11,Night,Partly cloudy; chilly,3,3,SSE 6 km/h, 9 km/h
3337565,2018-12-11,Day,Partly sunny; pleasant,26,29,NE 7 km/h, 11 km/h
3337565,2018-12-11,Night,Mostly cloudy,13,13,NNE 7 km/h, 11 km/h
3343033,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3343033,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3341421,2018-12-11,Day,Hazy sunshine,20,23,ENE 7 km/h, 20 km/h
3341421,2018-12-11,Night,Hazy,6,5,ESE 6 km/h, 9 km/h
3342991,2018-12-11,Day,Hazy sun,28,29,ENE 7 km/h, 13 km/h
3342991,2018-12-11,Night,Hazy,10,10,SE 6 km/h, 9 km/h
3337495,2018-12-11,Day,Partly sunny; pleasant,26,29,NE 7 km/h, 11 km/h
3337495,2018-12-11,Night,Mostly cloudy,13,13,NNE 7 km/h, 11 km/h
3338801,2018-12-11,Day,Hazy sunshine,18,21,SSW 7 km/h, 30 km/h
3338801,2018-12-11,Night,Partly cloudy; chilly,3,3,SSE 6 km/h, 9 km/h
3340864,2018-12-11,Day,Hazy sunshine,20,23,ENE 7 km/h, 20 km/h
3340864,2018-12-11,Night,Hazy,6,5,ESE 6 km/h, 9 km/h
3340237,2018-12-11,Day,Hazy sunshine,18,21,SSW 7 km/h, 30 km/h
3340237,2018-12-11,Night,Partly cloudy; chilly,3,3,SSE 6 km/h, 9 km/h
3340825,2018-12-11,Day,Hazy sunshine,21,25,S 6 km/h, 24 km/h
3340825,2018-12-11,Night,Hazy; chilly,5,5,E 6 km/h, 9 km/h
3342942,2018-12-11,Day,Partly sunny,27,28,ENE 6 km/h, 13 km/h
3342942,2018-12-11,Night,Hazy,10,11,SE 6 km/h, 7 km/h
3339565,2018-12-11,Day,Hazy sunshine,18,21,SSW 7 km/h, 30 km/h
3339565,2018-12-11,Night,Partly cloudy; chilly,3,3,SSE 6 km/h, 9 km/h
3340821,2018-12-11,Day,Hazy sunshine,21,25,S 6 km/h, 24 km/h
3340821,2018-12-11,Night,Hazy; chilly,5,5,E 6 km/h, 9 km/h
3342103,2018-12-11,Day,Hazy sunshine,21,25,S 6 km/h, 24 km/h
3342103,2018-12-11,Night,Hazy; chilly,5,5,E 6 km/h, 9 km/h
3340229,2018-12-11,Day,Hazy sunshine,18,21,SSW 7 km/h, 30 km/h
3340229,2018-12-11,Night,Partly cloudy; chilly,3,3,SSE 6 km/h, 9 km/h
3338862,2018-12-11,Day,Hazy sunshine,23,26,SE 7 km/h, 15 km/h
3338862,2018-12-11,Night,Partly cloudy,9,9,NE 6 km/h, 9 km/h
3337665,2018-12-11,Day,Hazy sun,28,30,E 6 km/h, 11 km/h
3337665,2018-12-11,Night,Mostly cloudy,13,13,NNE 7 km/h, 9 km/h
3340258,2018-12-11,Day,Hazy sunshine,21,25,S 6 km/h, 24 km/h
3340258,2018-12-11,Night,Hazy; chilly,5,5,E 6 km/h, 9 km/h
189320,2018-12-11,Day,Sunny much of the time; pleasant,29,31,NNE 9 km/h, 20 km/h
189320,2018-12-11,Night,Hazy,10,12,NE 7 km/h, 13 km/h
3352413,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352413,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
3342183,2018-12-11,Day,Hazy sunshine,22,24,ESE 7 km/h, 22 km/h
3342183,2018-12-11,Night,Partly cloudy; chilly,6,6,S 6 km/h, 7 km/h
194354,2018-12-11,Day,Hazy sun,32,32,N 7 km/h, 11 km/h
194354,2018-12-11,Night,Hazy,12,14,E 7 km/h, 11 km/h
3352412,2018-12-11,Day,Sunny much of the time; pleasant,31,32,N 13 km/h, 26 km/h
3352412,2018-12-11,Night,Hazy,22,22,N 9 km/h, 17 km/h
189299,2018-12-11,Day,Hazy sun,30,32,N 7 km/h, 13 km/h
189299,2018-12-11,Night,Hazy,18,18,NNE 6 km/h, 13 km/h
189309,2018-12-11,Day,Hazy sun,30,31,NNE 7 km/h, 15 km/h
189309,2018-12-11,Night,Hazy,12,13,NNE 7 km/h, 13 km/h
189277,2018-12-11,Day,Hazy sunshine,31,32,NNE 7 km/h, 13 km/h
189277,2018-12-11,Night,Hazy,11,12,N 7 km/h, 11 km/h
189310,2018-12-11,Day,Sunny much of the time; nice,30,32,NNW 7 km/h, 11 km/h
189310,2018-12-11,Night,Hazy,12,12,NE 7 km/h, 11 km/h
3343014,2018-12-11,Day,Hazy sun,28,29,ENE 7 km/h, 13 km/h
3343014,2018-12-11,Night,Hazy,10,10,SE 6 km/h, 9 km/h
189278,2018-12-11,Day,Hazy sun,31,33,NNE 7 km/h, 13 km/h
189278,2018-12-11,Night,Hazy,11,11,NE 7 km/h, 13 km/h
3341287,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 22 km/h
3341287,2018-12-11,Night,Rather cloudy,6,6,ESE 6 km/h, 7 km/h
3342168,2018-12-11,Day,Hazy sunshine,22,24,ESE 7 km/h, 22 km/h
3342168,2018-12-11,Night,Partly cloudy; chilly,6,6,S 6 km/h, 7 km/h
189314,2018-12-11,Day,Hazy sunshine,28,30,NNE 9 km/h, 24 km/h
189314,2018-12-11,Night,Hazy,10,12,NE 6 km/h, 9 km/h
3339525,2018-12-11,Day,Hazy sunshine,21,25,S 6 km/h, 24 km/h
3339525,2018-12-11,Night,Hazy; chilly,5,5,E 6 km/h, 9 km/h
3338201,2018-12-11,Day,Hazy sunshine,23,26,SE 7 km/h, 15 km/h
3338201,2018-12-11,Night,Partly cloudy,9,9,NE 6 km/h, 9 km/h
3340800,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3340800,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3339557,2018-12-11,Day,Hazy sunshine,18,21,SSW 7 km/h, 30 km/h
3339557,2018-12-11,Night,Partly cloudy; chilly,3,3,SSE 6 km/h, 9 km/h
3340840,2018-12-11,Day,Hazy sunshine,20,23,ENE 7 km/h, 20 km/h
3340840,2018-12-11,Night,Hazy,6,5,ESE 6 km/h, 9 km/h
3340121,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340121,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3333395,2018-12-11,Day,Hazy sunshine,18,21,SSW 7 km/h, 30 km/h
3333395,2018-12-11,Night,Partly cloudy; chilly,3,3,SSE 6 km/h, 9 km/h
3340775,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3340775,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3340093,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340093,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3342932,2018-12-11,Day,Partly sunny,27,28,ENE 6 km/h, 13 km/h
3342932,2018-12-11,Night,Hazy,10,11,SE 6 km/h, 7 km/h
3343060,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3343060,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3342021,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3342021,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3342026,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3342026,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3338367,2018-12-11,Day,Hazy sunshine,26,28,ESE 7 km/h, 24 km/h
3338367,2018-12-11,Night,Mainly cloudy,12,12,NNE 7 km/h, 9 km/h
3342061,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3342061,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3337485,2018-12-11,Day,Hazy sunshine,26,28,ESE 7 km/h, 24 km/h
3337485,2018-12-11,Night,Mainly cloudy,12,12,NNE 7 km/h, 9 km/h
3342020,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3342020,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3342058,2018-12-11,Day,Hazy sunshine,26,29,NNE 4 km/h, 7 km/h
3342058,2018-12-11,Night,Hazy,8,8,E 6 km/h, 7 km/h
3337604,2018-12-11,Day,Hazy sun,28,30,E 6 km/h, 11 km/h
3337604,2018-12-11,Night,Mostly cloudy,13,13,NNE 7 km/h, 9 km/h
3343007,2018-12-11,Day,Hazy sun,28,29,ENE 7 km/h, 13 km/h
3343007,2018-12-11,Night,Hazy,10,10,SE 6 km/h, 9 km/h
3350971,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3350971,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3338723,2018-12-11,Day,Hazy sunshine,22,24,ESE 7 km/h, 22 km/h
3338723,2018-12-11,Night,Partly cloudy; chilly,6,6,S 6 km/h, 7 km/h
3338848,2018-12-11,Day,Hazy sunshine,18,21,SSW 7 km/h, 30 km/h
3338848,2018-12-11,Night,Partly cloudy; chilly,3,3,SSE 6 km/h, 9 km/h
3338172,2018-12-11,Day,Hazy sunshine,23,26,SE 7 km/h, 15 km/h
3338172,2018-12-11,Night,Partly cloudy,9,9,NE 6 km/h, 9 km/h
3338300,2018-12-11,Day,Partly sunny; pleasant,26,29,NE 7 km/h, 11 km/h
3338300,2018-12-11,Night,Mostly cloudy,13,13,NNE 7 km/h, 11 km/h
3338204,2018-12-11,Day,Hazy sunshine,23,26,SE 7 km/h, 15 km/h
3338204,2018-12-11,Night,Partly cloudy,9,9,NE 6 km/h, 9 km/h
199662,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 22 km/h
199662,2018-12-11,Night,Rather cloudy,6,6,ESE 6 km/h, 7 km/h
3340948,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340948,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3340933,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340933,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3333397,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 22 km/h
3333397,2018-12-11,Night,Rather cloudy,6,6,ESE 6 km/h, 7 km/h
194858,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
194858,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
3340957,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
3340957,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
189556,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 20 km/h
189556,2018-12-11,Night,Rather cloudy; chilly,4,4,S 6 km/h, 7 km/h
189558,2018-12-11,Day,Hazy sunshine,17,21,SE 7 km/h, 22 km/h
