city_code,date_created,type_of,forecast,temperature,realfeel,wind,gusts
188656,2018-12-12,Day,Hazy sun,27,29,NE 6 km/h, 9 km/h
188656,2018-12-12,Night,Hazy,13,13,NE 6 km/h, 7 km/h
188676,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 11 km/h
188676,2018-12-12,Night,Hazy,13,14,NNE 6 km/h, 11 km/h
3266110,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 11 km/h
3266110,2018-12-12,Night,Hazy,13,14,NNE 6 km/h, 11 km/h
188661,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 11 km/h
188661,2018-12-12,Night,Hazy,13,14,NNE 6 km/h, 11 km/h
3266715,2018-12-12,Day,Partly sunny; pleasant,25,27,NNE 6 km/h, 11 km/h
3266715,2018-12-12,Night,Hazy,10,11,ENE 6 km/h, 9 km/h
3266160,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 11 km/h
3266160,2018-12-12,Night,Hazy,13,14,NNE 6 km/h, 11 km/h
187226,2018-12-12,Day,Hazy sunshine,30,31,N 6 km/h, 11 km/h
187226,2018-12-12,Night,Hazy,12,12,NNE 6 km/h, 9 km/h
3265838,2018-12-12,Day,Hazy sun,27,28,N 6 km/h, 11 km/h
3265838,2018-12-12,Night,Hazy,11,13,NE 6 km/h, 9 km/h
3266963,2018-12-12,Day,Hazy sunshine,26,28,N 6 km/h, 11 km/h
3266963,2018-12-12,Night,Hazy,11,13,N 6 km/h, 9 km/h
3271359,2018-12-12,Day,Partly sunny; pleasant and warmer,26,29,NE 2 km/h, 9 km/h
3271359,2018-12-12,Night,Hazy,14,14,ENE 6 km/h, 9 km/h
193198,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 11 km/h
193198,2018-12-12,Night,Hazy,13,14,NNE 6 km/h, 11 km/h
3266550,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 11 km/h
3266550,2018-12-12,Night,Hazy,13,14,NNE 6 km/h, 11 km/h
3251000,2018-12-12,Day,Hazy sun,25,27,ENE 7 km/h, 13 km/h
3251000,2018-12-12,Night,Hazy,11,11,E 6 km/h, 9 km/h
188657,2018-12-12,Day,Hazy sun,27,28,N 7 km/h, 13 km/h
188657,2018-12-12,Night,Hazy,12,12,NE 6 km/h, 11 km/h
187228,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 13 km/h
187228,2018-12-12,Night,Hazy,13,13,NNE 7 km/h, 11 km/h
188658,2018-12-12,Day,Hazy sun,25,27,NNE 6 km/h, 11 km/h
188658,2018-12-12,Night,Hazy,11,12,ENE 6 km/h, 9 km/h
188649,2018-12-12,Day,Hazy sunshine,26,27,E 6 km/h, 11 km/h
188649,2018-12-12,Night,Hazy,12,12,SE 6 km/h, 9 km/h
3271886,2018-12-12,Day,Partly sunny; pleasant and warmer,26,29,NE 2 km/h, 9 km/h
3271886,2018-12-12,Night,Hazy,14,14,ENE 6 km/h, 9 km/h
3271424,2018-12-12,Day,Partly sunny; pleasant and warmer,26,29,NE 2 km/h, 9 km/h
3271424,2018-12-12,Night,Hazy,14,14,ENE 6 km/h, 9 km/h
188652,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 11 km/h
188652,2018-12-12,Night,Hazy,13,14,NNE 6 km/h, 11 km/h
3266370,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 11 km/h
3266370,2018-12-12,Night,Hazy,13,14,NNE 6 km/h, 11 km/h
203542,2018-12-12,Day,Partly sunny; pleasant and warmer,26,29,NE 2 km/h, 9 km/h
203542,2018-12-12,Night,Hazy,14,14,ENE 6 km/h, 9 km/h
188659,2018-12-12,Day,Hazy sunshine,28,29,N 7 km/h, 11 km/h
188659,2018-12-12,Night,Hazy,13,14,NNE 6 km/h, 11 km/h
3324379,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324379,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
203541,2018-12-12,Day,Partly sunny,25,27,NE 6 km/h, 11 km/h
203541,2018-12-12,Night,Hazy,11,11,ENE 6 km/h, 9 km/h
3324400,2018-12-12,Day,Hazy sun,30,32,WNW 9 km/h, 20 km/h
3324400,2018-12-12,Night,Hazy,19,19,N 13 km/h, 24 km/h
3324378,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324378,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
3324373,2018-12-12,Day,Hazy sun,29,31,NNE 9 km/h, 17 km/h
3324373,2018-12-12,Night,Hazy,20,19,NNE 11 km/h, 17 km/h
3324371,2018-12-12,Day,Hazy sun,29,31,NNE 9 km/h, 17 km/h
3324371,2018-12-12,Night,Hazy,20,19,NNE 11 km/h, 17 km/h
3324375,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324375,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
3324384,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324384,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
890456,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
890456,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
3324370,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324370,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
3324377,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324377,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
3324381,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324381,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
3323884,2018-12-12,Day,Hazy sun,29,31,NNE 9 km/h, 17 km/h
3323884,2018-12-12,Night,Hazy,20,19,NNE 11 km/h, 17 km/h
3324382,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324382,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
198120,2018-12-12,Day,Hazy sun,30,32,WNW 9 km/h, 20 km/h
198120,2018-12-12,Night,Hazy,19,19,N 13 km/h, 24 km/h
192639,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
192639,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
187741,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
187741,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
3324372,2018-12-12,Day,Hazy sun,29,31,NNE 9 km/h, 17 km/h
3324372,2018-12-12,Night,Hazy,20,19,NNE 11 km/h, 17 km/h
188812,2018-12-12,Day,Sunny to partly cloudy,33,37,NNW 9 km/h, 17 km/h
188812,2018-12-12,Night,Partly cloudy; humid,24,29,N 7 km/h, 15 km/h
3324383,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324383,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
3324385,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324385,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
192638,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
192638,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
204287,2018-12-12,Day,"Partly sunny, a brief shower or two this afternoon",31,37,WNW 9 km/h, 17 km/h
204287,2018-12-12,Night,Partly cloudy; humid,25,31,N 6 km/h, 11 km/h
3324380,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324380,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
3324376,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324376,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
2875693,2018-12-12,Day,Partly sunny,34,37,W 6 km/h, 9 km/h
2875693,2018-12-12,Night,Mainly clear,21,21,NE 6 km/h, 7 km/h
193834,2018-12-12,Day,Mostly sunny,33,37,WNW 9 km/h, 18 km/h
193834,2018-12-12,Night,Mainly clear,23,27,N 7 km/h, 13 km/h
2875504,2018-12-12,Day,Partly sunny,33,39,NW 9 km/h, 18 km/h
2875504,2018-12-12,Night,Partly cloudy,24,29,N 7 km/h, 15 km/h
188809,2018-12-12,Day,Mostly sunny,33,37,NW 11 km/h, 26 km/h
188809,2018-12-12,Night,Mainly clear,24,27,NNW 9 km/h, 15 km/h
3324374,2018-12-12,Day,Hazy sun,30,31,NNE 9 km/h, 15 km/h
3324374,2018-12-12,Night,Hazy,19,18,N 11 km/h, 17 km/h
2875671,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875671,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2875745,2018-12-12,Day,Sunny to partly cloudy,34,37,NW 9 km/h, 17 km/h
2875745,2018-12-12,Night,Partly cloudy,24,27,N 7 km/h, 15 km/h
2875476,2018-12-12,Day,"Partly sunny, cool; a passing afternoon shower",22,27,NW 6 km/h, 9 km/h
2875476,2018-12-12,Night,Partly cloudy,19,18,NNE 4 km/h, 7 km/h
193836,2018-12-12,Day,Sunny to partly cloudy,34,37,NW 9 km/h, 17 km/h
193836,2018-12-12,Night,Partly cloudy,24,27,N 7 km/h, 15 km/h
2875590,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875590,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2875742,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875742,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2871605,2018-12-12,Day,Partly sunny,34,37,E 6 km/h, 15 km/h
2871605,2018-12-12,Night,Increasing cloudiness,21,21,SSE 6 km/h, 9 km/h
889209,2018-12-12,Day,Mostly sunny,32,36,NW 11 km/h, 22 km/h
889209,2018-12-12,Night,"Increasing cloudiness, a passing shower late",24,26,N 7 km/h, 15 km/h
2875768,2018-12-12,Day,"Partly sunny, a brief shower or two this afternoon",33,39,WNW 6 km/h, 11 km/h
2875768,2018-12-12,Night,"A shower in spots this evening; otherwise, partly cloudy",22,25,NNE 6 km/h, 7 km/h
188811,2018-12-12,Day,Partly sunny,34,37,E 6 km/h, 15 km/h
188811,2018-12-12,Night,Increasing cloudiness,21,21,SSE 6 km/h, 9 km/h
2875193,2018-12-12,Day,"Partly sunny, a brief shower or two this afternoon",31,37,WNW 9 km/h, 17 km/h
2875193,2018-12-12,Night,Partly cloudy; humid,25,31,N 6 km/h, 11 km/h
2875589,2018-12-12,Day,Mostly sunny,34,41,WNW 7 km/h, 24 km/h
2875589,2018-12-12,Night,Mainly clear,24,25,N 7 km/h, 13 km/h
2875213,2018-12-12,Day,"Partly sunny, a shower this afternoon",32,37,W 6 km/h, 9 km/h
2875213,2018-12-12,Night,Increasing cloudiness,21,22,E 4 km/h, 9 km/h
2875752,2018-12-12,Day,Sunny to partly cloudy,34,37,NW 9 km/h, 17 km/h
2875752,2018-12-12,Night,Partly cloudy,24,27,N 7 km/h, 15 km/h
2875317,2018-12-12,Day,Partly sunny; comfortable,29,34,SSE 6 km/h, 9 km/h
2875317,2018-12-12,Night,Partly cloudy,18,19,SE 4 km/h, 9 km/h
2875758,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875758,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
193788,2018-12-12,Day,Mostly sunny,34,41,WNW 7 km/h, 24 km/h
193788,2018-12-12,Night,Mainly clear,24,25,N 7 km/h, 13 km/h
188828,2018-12-12,Day,Partly sunny,34,37,E 6 km/h, 15 km/h
2875484,2018-12-12,Day,Partly sunny,33,39,NW 9 km/h, 18 km/h
2875621,2018-12-12,Day,Mostly sunny,33,37,WNW 9 km/h, 18 km/h
188828,2018-12-12,Night,Increasing cloudiness,21,21,SSE 6 km/h, 9 km/h
2875484,2018-12-12,Night,Partly cloudy,24,29,N 7 km/h, 15 km/h
2875621,2018-12-12,Night,Mainly clear,23,27,N 7 km/h, 13 km/h
2871600,2018-12-12,Day,"Partly sunny, a brief shower or two this afternoon",33,39,WNW 6 km/h, 11 km/h
2871600,2018-12-12,Night,"A shower in spots this evening; otherwise, partly cloudy",22,25,NNE 6 km/h, 7 km/h
2871650,2018-12-12,Day,Sunshine and patchy clouds,35,39,SSW 6 km/h, 9 km/h
2871650,2018-12-12,Night,Patchy clouds,22,23,NE 4 km/h, 7 km/h
2875741,2018-12-12,Day,Sunny to partly cloudy,34,37,NW 9 km/h, 17 km/h
2875741,2018-12-12,Night,Partly cloudy,24,27,N 7 km/h, 15 km/h
204226,2018-12-12,Day,Partly sunny,34,37,W 6 km/h, 9 km/h
204226,2018-12-12,Night,Mainly clear,21,21,NE 6 km/h, 7 km/h
193767,2018-12-12,Day,"Partly sunny, a brief shower or two this afternoon",31,37,WNW 9 km/h, 17 km/h
193767,2018-12-12,Night,Partly cloudy; humid,25,31,N 6 km/h, 11 km/h
2875315,2018-12-12,Day,Partly sunny; nice,28,32,SE 4 km/h, 7 km/h
2875315,2018-12-12,Night,Mainly clear,17,18,E 4 km/h, 7 km/h
2875829,2018-12-12,Day,Sunshine and patchy clouds,35,39,SSW 6 km/h, 9 km/h
2875829,2018-12-12,Night,Patchy clouds,22,23,NE 4 km/h, 7 km/h
2875757,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875757,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2875727,2018-12-12,Day,Sunny to partly cloudy,33,37,NNW 9 km/h, 17 km/h
2875727,2018-12-12,Night,Partly cloudy; humid,24,29,N 7 km/h, 15 km/h
2875105,2018-12-12,Day,Partly sunny; delightful,34,39,NW 7 km/h, 17 km/h
2875105,2018-12-12,Night,Thickening clouds,24,29,N 4 km/h, 11 km/h
2871199,2018-12-12,Day,"Partly sunny, cool; a passing afternoon shower",22,27,NW 6 km/h, 9 km/h
2871199,2018-12-12,Night,Partly cloudy,19,18,NNE 4 km/h, 7 km/h
193884,2018-12-12,Day,Mostly sunny,33,37,WNW 9 km/h, 18 km/h
193884,2018-12-12,Night,Mainly clear,23,27,N 7 km/h, 13 km/h
2871525,2018-12-12,Day,"Partly sunny, cool; a passing afternoon shower",22,27,NW 6 km/h, 9 km/h
2875756,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2871525,2018-12-12,Night,Partly cloudy,19,18,NNE 4 km/h, 7 km/h
2875756,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2875667,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875667,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2871648,2018-12-12,Day,Sunny to partly cloudy,33,37,NNW 9 km/h, 17 km/h
2871648,2018-12-12,Night,Partly cloudy; humid,24,29,N 7 km/h, 15 km/h
2875585,2018-12-12,Day,Mostly sunny,34,41,WNW 7 km/h, 24 km/h
2875585,2018-12-12,Night,Mainly clear,24,25,N 7 km/h, 13 km/h
193818,2018-12-12,Day,"Partly sunny, a shower or thunderstorm in spots this afternoon",32,36,SSW 6 km/h, 9 km/h
193818,2018-12-12,Night,Mainly clear this evening; clouds late,21,21,ENE 6 km/h, 7 km/h
204218,2018-12-12,Day,Mostly sunny,33,37,WNW 9 km/h, 18 km/h
204218,2018-12-12,Night,Mainly clear,23,27,N 7 km/h, 13 km/h
193835,2018-12-12,Day,"Partly sunny, a brief shower or two",31,37,W 6 km/h, 13 km/h
193835,2018-12-12,Night,Partly cloudy,24,26,N 7 km/h, 11 km/h
2875503,2018-12-12,Day,Partly sunny,33,39,NW 9 km/h, 18 km/h
2875503,2018-12-12,Night,Partly cloudy,24,29,N 7 km/h, 15 km/h
2875666,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875666,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2871376,2018-12-12,Day,Sunshine and patchy clouds,35,37,NNW 7 km/h, 13 km/h
2871376,2018-12-12,Night,Clear to partly cloudy,21,22,NNE 6 km/h, 11 km/h
2871524,2018-12-12,Day,Partly sunny,33,39,NW 9 km/h, 18 km/h
2871524,2018-12-12,Night,Partly cloudy,24,29,N 7 km/h, 15 km/h
2875387,2018-12-12,Day,Partly sunny; delightful,34,39,NW 7 km/h, 17 km/h
2875387,2018-12-12,Night,Thickening clouds,24,29,N 4 km/h, 11 km/h
2875665,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875665,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2875395,2018-12-12,Day,Sunshine and patchy clouds,33,38,NW 7 km/h, 15 km/h
2875395,2018-12-12,Night,Increasing cloudiness,24,26,N 7 km/h, 13 km/h
2875755,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875755,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2875712,2018-12-12,Day,Sunshine and patchy clouds,35,39,SSW 6 km/h, 9 km/h
2875712,2018-12-12,Night,Patchy clouds,22,23,NE 4 km/h, 7 km/h
2875620,2018-12-12,Day,Mostly sunny,33,37,WNW 9 km/h, 18 km/h
2875620,2018-12-12,Night,Mainly clear,23,27,N 7 km/h, 13 km/h
2875221,2018-12-12,Day,Mostly sunny,32,36,NW 11 km/h, 22 km/h
2875221,2018-12-12,Night,"Increasing cloudiness, a passing shower late",24,26,N 7 km/h, 15 km/h
193769,2018-12-12,Day,Sunshine and patchy clouds,33,38,NW 7 km/h, 15 km/h
193769,2018-12-12,Night,Increasing cloudiness,24,26,N 7 km/h, 13 km/h
2875793,2018-12-12,Day,Partly sunny,34,37,E 6 km/h, 15 km/h
2875793,2018-12-12,Night,Increasing cloudiness,21,21,SSE 6 km/h, 9 km/h
204234,2018-12-12,Day,Sunshine and patchy clouds,35,39,SSW 6 km/h, 9 km/h
204234,2018-12-12,Night,Patchy clouds,22,23,NE 4 km/h, 7 km/h
2871520,2018-12-12,Day,Partly sunny,33,39,NW 9 km/h, 18 km/h
2871520,2018-12-12,Night,Partly cloudy,24,29,N 7 km/h, 15 km/h
2871521,2018-12-12,Day,"Partly sunny, cool; a passing afternoon shower",22,27,NW 6 km/h, 9 km/h
2871521,2018-12-12,Night,Partly cloudy,19,18,NNE 4 km/h, 7 km/h
890399,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
890399,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
188827,2018-12-12,Day,"Partly sunny, a brief shower or two this afternoon",33,39,WNW 6 km/h, 11 km/h
188827,2018-12-12,Night,"A shower in spots this evening; otherwise, partly cloudy",22,25,NNE 6 km/h, 7 km/h
2871273,2018-12-12,Day,Sunshine and patchy clouds,33,38,NW 7 km/h, 15 km/h
2871273,2018-12-12,Night,Increasing cloudiness,24,26,N 7 km/h, 13 km/h
2875448,2018-12-12,Day,Partly sunny,32,37,NW 9 km/h, 18 km/h
2875448,2018-12-12,Night,Partly cloudy,24,28,N 7 km/h, 17 km/h
2871452,2018-12-12,Day,Mostly sunny,34,38,NW 11 km/h, 24 km/h
2871452,2018-12-12,Night,Mainly clear,23,27,NNW 7 km/h, 13 km/h
193792,2018-12-12,Day,Mostly sunny,32,36,NW 11 km/h, 22 km/h
193792,2018-12-12,Night,"Increasing cloudiness, a passing shower late",24,26,N 7 km/h, 15 km/h
2875726,2018-12-12,Day,Sunny to partly cloudy,34,37,NW 9 km/h, 17 km/h
2875726,2018-12-12,Night,Partly cloudy,24,27,N 7 km/h, 15 km/h
188801,2018-12-12,Day,Sunshine and patchy clouds,35,39,SSW 6 km/h, 9 km/h
188801,2018-12-12,Night,Patchy clouds,22,23,NE 4 km/h, 7 km/h
2875634,2018-12-12,Day,Partly sunny,32,37,NW 9 km/h, 18 km/h
2875634,2018-12-12,Night,Partly cloudy,24,28,N 7 km/h, 17 km/h
2871343,2018-12-12,Day,Partly sunny; comfortable,29,34,SSE 6 km/h, 9 km/h
2871343,2018-12-12,Night,Partly cloudy,18,19,SE 4 km/h, 9 km/h
2875814,2018-12-12,Day,Sunshine and patchy clouds,35,39,SSW 6 km/h, 9 km/h
2875814,2018-12-12,Night,Patchy clouds,22,23,NE 4 km/h, 7 km/h
2871562,2018-12-12,Day,Partly sunny,32,37,NW 9 km/h, 18 km/h
2871562,2018-12-12,Night,Partly cloudy,24,28,N 7 km/h, 17 km/h
2875711,2018-12-12,Day,Sunshine and patchy clouds,35,39,SSW 6 km/h, 9 km/h
2875711,2018-12-12,Night,Patchy clouds,22,23,NE 4 km/h, 7 km/h
2875220,2018-12-12,Day,Mostly sunny,32,36,NW 11 km/h, 22 km/h
2875220,2018-12-12,Night,"Increasing cloudiness, a passing shower late",24,26,N 7 km/h, 15 km/h
2875739,2018-12-12,Day,Sunny to partly cloudy,34,37,NW 9 km/h, 17 km/h
2875739,2018-12-12,Night,Partly cloudy,24,27,N 7 km/h, 15 km/h
2875405,2018-12-12,Day,Times of clouds and sun; nice,25,30,ESE 4 km/h, 7 km/h
2875405,2018-12-12,Night,Partly cloudy,16,18,ENE 4 km/h, 7 km/h
193793,2018-12-12,Day,Sunshine and patchy clouds,35,39,SSW 6 km/h, 9 km/h
193793,2018-12-12,Night,Patchy clouds,22,23,NE 4 km/h, 7 km/h
2871451,2018-12-12,Day,Mostly sunny,34,38,NW 11 km/h, 24 km/h
2871451,2018-12-12,Night,Mainly clear,23,27,NNW 7 km/h, 13 km/h
2875692,2018-12-12,Day,Partly sunny,34,37,W 6 km/h, 9 km/h
2875692,2018-12-12,Night,Mainly clear,21,21,NE 6 km/h, 7 km/h
2871214,2018-12-12,Day,"Partly sunny, a brief shower or two this afternoon",31,37,WNW 9 km/h, 17 km/h
2871214,2018-12-12,Night,Partly cloudy; humid,25,31,N 6 km/h, 11 km/h
2875584,2018-12-12,Day,Mostly sunny,34,41,WNW 7 km/h, 24 km/h
2875584,2018-12-12,Night,Mainly clear,24,25,N 7 km/h, 13 km/h
2871567,2018-12-12,Day,"Partly sunny, a brief shower or two this afternoon",33,39,WNW 6 km/h, 11 km/h
2871567,2018-12-12,Night,"A shower in spots this evening; otherwise, partly cloudy",22,25,NNE 6 km/h, 7 km/h
2875583,2018-12-12,Day,Mostly sunny,34,41,WNW 7 km/h, 24 km/h
2875583,2018-12-12,Night,Mainly clear,24,25,N 7 km/h, 13 km/h
2875664,2018-12-12,Day,Mostly sunny; delightful,33,38,SSW 7 km/h, 15 km/h
2875664,2018-12-12,Night,Clear to partly cloudy,24,26,NW 7 km/h, 11 km/h
2875531,2018-12-12,Day,Partly sunny,32,37,NW 9 km/h, 18 km/h
2875531,2018-12-12,Night,Partly cloudy,24,28,N 7 km/h, 17 km/h
2875502,2018-12-12,Day,Partly sunny,33,39,NW 9 km/h, 18 km/h
2875502,2018-12-12,Night,Partly cloudy,24,29,N 7 km/h, 15 km/h
891056,2018-12-12,Day,Sunny to partly cloudy,34,37,NW 9 km/h, 17 km/h
891056,2018-12-12,Night,Partly cloudy,24,27,N 7 km/h, 15 km/h
188806,2018-12-12,Day,Mostly sunny,34,41,WNW 7 km/h, 24 km/h
188806,2018-12-12,Night,Mainly clear,24,25,N 7 km/h, 13 km/h
193803,2018-12-12,Day,Sunny to partly cloudy,33,37,NNW 9 km/h, 17 km/h
193803,2018-12-12,Night,Partly cloudy; humid,24,29,N 7 km/h, 15 km/h
2875827,2018-12-12,Day,Sunshine and patchy clouds,35,39,SSW 6 km/h, 9 km/h
2875827,2018-12-12,Night,Patchy clouds,22,23,NE 4 km/h, 7 km/h
2871348,2018-12-12,Day,Partly sunny; nice,28,32,SE 4 km/h, 7 km/h
2871348,2018-12-12,Night,Mainly clear,17,18,E 4 km/h, 7 km/h
2875582,2018-12-12,Day,Mostly sunny,34,41,WNW 7 km/h, 24 km/h
2875582,2018-12-12,Night,Mainly clear,24,25,N 7 km/h, 13 km/h
2875192,2018-12-12,Day,"Partly sunny, a shower in places",32,37,SE 6 km/h, 9 km/h
2875192,2018-12-12,Night,Partly cloudy,23,24,N 6 km/h, 9 km/h
2871583,2018-12-12,Day,"Partly sunny, a brief shower or two this afternoon",33,39,WNW 6 km/h, 11 km/h
2871583,2018-12-12,Night,"A shower in spots this evening; otherwise, partly cloudy",22,25,NNE 6 km/h, 7 km/h
188815,2018-12-12,Day,Partly sunny,33,39,NW 9 km/h, 18 km/h
188815,2018-12-12,Night,Partly cloudy,24,29,N 7 km/h, 15 km/h
193823,2018-12-12,Day,Partly sunny,32,37,NW 9 km/h, 18 km/h
193823,2018-12-12,Night,Partly cloudy,24,28,N 7 km/h, 17 km/h
204289,2018-12-12,Day,Mostly sunny,32,36,NW 11 km/h, 22 km/h
204289,2018-12-12,Night,"Increasing cloudiness, a passing shower late",24,26,N 7 km/h, 15 km/h
3351998,2018-12-12,Day,"Times of clouds and sun, a shower in the area",20,21,ENE 9 km/h, 15 km/h
3351998,2018-12-12,Night,Hazy,10,12,N 2 km/h, 13 km/h
3351999,2018-12-12,Day,"Partly sunny, a shower in the area; cool",18,19,ENE 9 km/h, 17 km/h
3351999,2018-12-12,Night,Hazy,10,10,NNE 6 km/h, 11 km/h
3351997,2018-12-12,Day,"Times of clouds and sun, a shower in the area",20,21,ENE 9 km/h, 15 km/h
3351997,2018-12-12,Night,Hazy,10,12,N 2 km/h, 13 km/h
3351996,2018-12-12,Day,Mostly cloudy; cool,21,23,ENE 6 km/h, 13 km/h
3351996,2018-12-12,Night,Hazy,10,11,NE 6 km/h, 13 km/h
3351993,2018-12-12,Day,"Partly sunny, a shower in the area; cool",18,19,ENE 9 km/h, 17 km/h
3351993,2018-12-12,Night,Hazy,10,10,NNE 6 km/h, 11 km/h
3351995,2018-12-12,Day,Mostly cloudy; cool,21,23,ENE 6 km/h, 13 km/h
3351995,2018-12-12,Night,Hazy,10,11,NE 6 km/h, 13 km/h
3351992,2018-12-12,Day,Mostly cloudy; cool,21,23,ENE 6 km/h, 13 km/h
3351992,2018-12-12,Night,Hazy,10,11,NE 6 km/h, 13 km/h
3351991,2018-12-12,Day,Mostly cloudy; cool,21,23,ENE 6 km/h, 13 km/h
3351991,2018-12-12,Night,Hazy,10,11,NE 6 km/h, 13 km/h
3351990,2018-12-12,Day,Clouds limiting sun; cool,20,23,ENE 6 km/h, 13 km/h
3351990,2018-12-12,Night,Hazy,10,11,NE 6 km/h, 13 km/h
3351987,2018-12-12,Day,Mostly cloudy; cool,21,23,ENE 6 km/h, 13 km/h
3351987,2018-12-12,Night,Hazy,10,11,NE 6 km/h, 13 km/h
3351985,2018-12-12,Day,"Times of clouds and sun, a shower in the area",20,21,ENE 9 km/h, 15 km/h
3351985,2018-12-12,Night,Hazy,10,12,N 2 km/h, 13 km/h
3351994,2018-12-12,Day,"Partly sunny, a shower in the area; cool",18,19,ENE 9 km/h, 17 km/h
3351994,2018-12-12,Night,Hazy,10,10,NNE 6 km/h, 11 km/h
3351986,2018-12-12,Day,Mostly cloudy; cool,21,23,ENE 6 km/h, 13 km/h
3351986,2018-12-12,Night,Hazy,10,11,NE 6 km/h, 13 km/h
3351982,2018-12-12,Day,Clouds limiting sun; cool,20,23,ENE 6 km/h, 13 km/h
3351982,2018-12-12,Night,Hazy,10,11,NE 6 km/h, 13 km/h
3351984,2018-12-12,Day,Mostly cloudy; cool,21,23,ENE 6 km/h, 13 km/h
3351984,2018-12-12,Night,Hazy,10,11,NE 6 km/h, 13 km/h
